Year,Level,Microdata file,Encoding,Dictionary,Questionnaire,Variable,Role,Question wording (verbatim Spanish),Observed codes,Value labels,Note
2020,basico1,EV_2020_JUNAEB_1ero_basico_desidentificada.csv,utf-8,,ENCUESTA 1RO BASICO 2020.pdf,diag_broncopulmonar,other item category,diag_broncopulmonar,sin dato=173001; Y=6200,,
2020,basico1,EV_2020_JUNAEB_1ero_basico_desidentificada.csv,utf-8,,ENCUESTA 1RO BASICO 2020.pdf,diag_diabet_tipo1,other item category,diag_diabet_tipo1,sin dato=179083; Y=118,,
2020,basico1,EV_2020_JUNAEB_1ero_basico_desidentificada.csv,utf-8,,ENCUESTA 1RO BASICO 2020.pdf,diag_diabet_tipo2,other item category,diag_diabet_tipo2,sin dato=179177; Y=24,,
2020,basico1,EV_2020_JUNAEB_1ero_basico_desidentificada.csv,utf-8,,ENCUESTA 1RO BASICO 2020.pdf,diag_epilepsia,other item category,diag_epilepsia,sin dato=178011; Y=1190,,
2020,basico1,EV_2020_JUNAEB_1ero_basico_desidentificada.csv,utf-8,,ENCUESTA 1RO BASICO 2020.pdf,diag_obesidad,other item category,diag_obesidad,sin dato=177615; Y=1586,,
2020,basico1,EV_2020_JUNAEB_1ero_basico_desidentificada.csv,utf-8,,ENCUESTA 1RO BASICO 2020.pdf,diag_enfceliaca,other item category,diag_enfceliaca,sin dato=179062; Y=139,,
2020,basico1,EV_2020_JUNAEB_1ero_basico_desidentificada.csv,utf-8,,ENCUESTA 1RO BASICO 2020.pdf,diag_dislipidemia,other item category,diag_dislipidemia,sin dato=179148; Y=53,,
2020,basico1,EV_2020_JUNAEB_1ero_basico_desidentificada.csv,utf-8,,ENCUESTA 1RO BASICO 2020.pdf,diag_alergia_alimen,other item category,diag_alergia_alimen,sin dato=177199; Y=2002,,
2020,basico1,EV_2020_JUNAEB_1ero_basico_desidentificada.csv,utf-8,,ENCUESTA 1RO BASICO 2020.pdf,diag_otro,other item category,diag_otro,sin dato=163161; Y=16040,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_enfermedad_cron,filter: prolonged medical diagnosis,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un largo período de tiempo?",NO=147742; SÍ=37760; NO SABE=6846; sin dato=1,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,absent,ASD category,absent: the item on a diagnosed illness or chronic condition has no autism spectrum disorder category,,,"Sin categoría TEA en 2020; categorías disponibles: diag_asma, diag_broncopulmonar, diag_diabet_1, diag_diabet_2, diag_epilepsia, diag_obesidad, diag_enfceliaca, diag_dislipidemia, diag_alergia_alimen, diag_otro"
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,sexo,sex,Sexo del estudiante,M=99474; F=92875,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,ds_grado,grade,Grado,5° BÁSICO=190025; 5° básico=2324,,Grados presentes en el archivo
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_asma,other item category,diag_asma,sin dato=180462; Y=11887,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_broncopulmonar,other item category,diag_broncopulmonar,sin dato=188565; Y=3784,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_diabet_1,other item category,diag_diabet_1,sin dato=191942; Y=407,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_diabet_2,other item category,diag_diabet_2,sin dato=192270; Y=79,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_epilepsia,other item category,diag_epilepsia,sin dato=191091; Y=1258,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_obesidad,other item category,diag_obesidad,sin dato=189387; Y=2962,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_enfceliaca,other item category,diag_enfceliaca,sin dato=192170; Y=179,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_dislipidemia,other item category,diag_dislipidemia,sin dato=192248; Y=101,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_alergia_alimen,other item category,diag_alergia_alimen,sin dato=190628; Y=1721,,
2020,basico5,EV_2020_JUNAEB_5to_basico_desidentificada.csv,utf-8,,ENCUESTA 5TO BASICO 2020.pdf,diag_otro,other item category,diag_otro,sin dato=172621; Y=19728,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_enfermedcronica,filter: prolonged medical diagnosis,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un largo período de tiempo?",NO=135425; SÍ=42867; NO SABE=7442,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,absent,ASD category,absent: the item on a diagnosed illness or chronic condition has no autism spectrum disorder category,,,"Sin categoría TEA en 2020; categorías disponibles: diag_asma, diag_broncopulmonar, diag_diabet_1, diag_diabet_2, diag_epilepsia, diag_obesidad, diag_enfceliaca, diag_dislipidemia, diag_alergia_alimen, diag_otro"
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,sexo,sex,Sexo del estudiante,M=96004; F=89730,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,ds_grado,grade,Grado,1° MEDIO=174456; Laboral 1=6621; Laboral 2=3316; Laboral 3=1341,,Grados presentes en el archivo
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_asma,other item category,diag_asma,sin dato=175989; Y=9745,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_broncopulmonar,other item category,diag_broncopulmonar,sin dato=183160; Y=2574,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_diabet_1,other item category,diag_diabet_1,sin dato=184778; Y=956,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_diabet_2,other item category,diag_diabet_2,sin dato=185463; Y=271,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_epilepsia,other item category,diag_epilepsia,sin dato=183159; Y=2575,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_obesidad,other item category,diag_obesidad,sin dato=182917; Y=2817,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_enfceliaca,other item category,diag_enfceliaca,sin dato=185536; Y=198,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_dislipidemia,other item category,diag_dislipidemia,sin dato=185582; Y=152,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_alergia_alimen,other item category,diag_alergia_alimen,sin dato=184082; Y=1652,,
2020,medio1,EV_2020_JUNAEB_1ero_medio_desidentificada.csv,utf-8,,ENCUESTA 1RO MEDIO 2020.pdf,diag_otro,other item category,diag_otro,sin dato=159015; Y=26719,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAG_ENFERMEDAD_CRON,filter: prolonged medical diagnosis,El/la estudiante ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un periodo prolongado de tiempo?,NO=257464; SÍ=52563; NO SABE=10196; sin dato=10,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,absent,ASD category,absent: the item on a diagnosed illness or chronic condition has no autism spectrum disorder category,,,"Sin categoría TEA en 2021; categorías disponibles: DIAGNOSTICO_ASMA, DIAGNOSTICO_BRONCOPU, DIAGNOSTICO_DIABET_1, DIAGNOSTICO_DIABET_2, DIAGNOSTICO_EPILEPSI, DIAGNOSTICO_OBESIDAD, DIAGNOSTICO_ENFCELIA, DIAGNOSTICO_DISLIPID, DIAGNOSTICO_ALERGIA, DIAGNOSTICO_OTRO"
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,SEXO,sex,Sexo del Estudiante,M=163020; F=157213,"{'1': 'Masculino', '2': 'Femenino'}",
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DS_GRADO,grade,Grado,KINDER=172669; PRE-KINDER=144997; Nivel de Transición 2=1450; Nivel de Transición 1=1117,,Grados presentes en el archivo
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAGNOSTICO_ASMA,other item category,DIAGNOSTICO_ASMA,sin dato=306064; Y=14169,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAGNOSTICO_BRONCOPU,other item category,DIAGNOSTICO_BRONCOPU,sin dato=310525; Y=9708,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAGNOSTICO_DIABET_1,other item category,DIAGNOSTICO_DIABET_1,sin dato=320068; Y=165,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAGNOSTICO_DIABET_2,other item category,DIAGNOSTICO_DIABET_2,sin dato=320218; Y=15,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAGNOSTICO_EPILEPSI,other item category,DIAGNOSTICO_EPILEPSI,sin dato=318674; Y=1559,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAGNOSTICO_OBESIDAD,other item category,DIAGNOSTICO_OBESIDAD,sin dato=318055; Y=2178,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAGNOSTICO_ENFCELIA,other item category,DIAGNOSTICO_ENFCELIA,sin dato=320025; Y=208,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAGNOSTICO_DISLIPID,other item category,DIAGNOSTICO_DISLIPID,sin dato=320194; Y=39,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAGNOSTICO_ALERGIA,other item category,DIAGNOSTICO_ALERGIA,sin dato=317059; Y=3174,,
2021,parvularia,EV_2021_JUNAEB_parvularia_desidentificada.csv,utf-8,diccionario EVE 2021 parvularia.xlsx,ENCUESTA PARVULARIA 2021 27012021.pdf,DIAGNOSTICO_OTRO,other item category,DIAGNOSTICO_OTRO,sin dato=291087; Y=29146,,
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_ENFERMED_CRONIC,filter: prolonged medical diagnosis,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un periodo prolongado de tiempo?",NO=151446; SÍ=33729; NO SABE=5335; sin dato=8,"{'1': 'Sí', '2': 'No', '3': 'No sabe'}",Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,absent,ASD category,absent: the item on a diagnosed illness or chronic condition has no autism spectrum disorder category,,,"Sin categoría TEA en 2021; categorías disponibles: DIAG_ASMA, DIAG_BRONCOPULMONAR, DIAG_DIABET_TIPO1, DIAG_DIABET_TIPO2, DIAG_EPILEPSIA, DIAG_OBESIDAD, DIAG_ENFCELIACA, DIAG_DISLIPIDEMIA, DIAG_ALERGIA_ALIMEN, DIAG_OTRO"
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,SEXO,sex,Sexo del Estudiante,M=98161; F=92357,"{'1': 'Masculino', '2': 'Femenino'}",
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DS_GRADO,grade,Grado,1° BÁSICO=189006; 1° básico=1511; 5° básico=1,,Grados presentes en el archivo
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_ASMA,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con Asma?",sin dato=180287; Y=10231,"{'1': 'Sí', '2': 'No'}",
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_BRONCOPULMONAR,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con problemas broncopul",sin dato=185496; Y=5022,"{'1': 'Sí', '2': 'No'}",
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_DIABET_TIPO1,other item category,DIAG_DIABET_TIPO1,sin dato=190347; Y=171,,
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_DIABET_TIPO2,other item category,DIAG_DIABET_TIPO2,sin dato=190499; Y=19,,
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_EPILEPSIA,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con epilepsia?",sin dato=189336; Y=1182,"{'1': 'Sí', '2': 'No'}",
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_OBESIDAD,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con obesidad?",sin dato=188678; Y=1840,"{'1': 'Sí', '2': 'No'}",
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_ENFCELIACA,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con enfermedad celiaca?",sin dato=190341; Y=177,"{'1': 'Sí', '2': 'No'}",
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_DISLIPIDEMIA,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con dislipidemia?",sin dato=190473; Y=45,"{'1': 'Sí', '2': 'No'}",
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_ALERGIA_ALIMEN,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con Alergia Alimentaria",sin dato=188674; Y=1844,"{'1': 'Sí', '2': 'No'}",
2021,basico1,EV_2021_JUNAEB_1ero_basico_desidentificada.csv,utf-8,diccionario EVE 2021 primero basico.xlsx,ENCUESTA 1º BÁSICO 2021 22012021.pdf,DIAG_OTRO,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con otra enfermedad?",sin dato=172054; Y=18464,"{'1': 'Sí', '2': 'No'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_ENFERMEDAD_CRON,filter: prolonged medical diagnosis,"El/la niño/a, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un periodo prolongado de tiempo?",NO=149884; SÍ=39823; NO SABE=6978; sin dato=6,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,absent,ASD category,absent: the item on a diagnosed illness or chronic condition has no autism spectrum disorder category,,,"Sin categoría TEA en 2021; categorías disponibles: DIAG_ASMA, DIAG_BRONCOPULMONAR, DIAG_DIABET_1, DIAG_DIABET_2, DIAG_EPILEPSIA, DIAG_OBESIDAD, DIAG_ENFCELIACA, DIAG_DISLIPIDEMIA, DIAG_ALERGIA_ALIMEN, DIAG_OTRO"
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,SEXO,sex,Sexo del Estudiante,M=101692; F=94999,"{'1': 'Masculino', '2': 'Femenino'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DS_GRADO,grade,Grado,5° BÁSICO=194430; 5° básico=2261,,Grados presentes en el archivo
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_ASMA,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con Asma?",sin dato=184782; Y=11909,"{'1': 'Sí', '2': 'No'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_BRONCOPULMONAR,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con problemas broncopul",sin dato=193512; Y=3179,"{'1': 'Sí', '2': 'No'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_DIABET_1,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con diabetes tipo I?",sin dato=196144; Y=547,"{'1': 'Sí', '2': 'No'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_DIABET_2,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con diabetes tipo II?",sin dato=196589; Y=102,"{'1': 'Sí', '2': 'No'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_EPILEPSIA,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con epilepsia?",sin dato=195374; Y=1317,"{'1': 'Sí', '2': 'No'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_OBESIDAD,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con obesidad?",sin dato=192845; Y=3846,"{'1': 'Sí', '2': 'No'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_ENFCELIACA,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con enfermedad celiaca?",sin dato=196494; Y=197,"{'1': 'Sí', '2': 'No'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_DISLIPIDEMIA,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con dislipidemia?",sin dato=196559; Y=132,"{'1': 'Sí', '2': 'No'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_ALERGIA_ALIMEN,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con Alergia Alimentaria",sin dato=195073; Y=1618,"{'1': 'Sí', '2': 'No'}",
2021,basico5,EV_2021_JUNAEB_5to_basico_desidentificada.csv,utf-8,diccionario EVE 2021 quinto basico.xlsx,ENCUESTA 5º BÁSICO 2021 22012021.pdf,DIAG_OTRO,other item category,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con otra enfermedad?",sin dato=172956; Y=23735,"{'1': 'Sí', '2': 'No'}",
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_ENFERMEDCRONICA,filter: prolonged medical diagnosis,"El/la estudiante, ¿ha sido diagnosticado/a por un médico con alguna enfermedad o condición de salud que requiera tratamiento médico o medicamento por un largo período de tiempo?",NO=139660; SÍ=47447; NO SABE=8389; sin dato=9,,Pregunta filtro; las categorías solo se marcan si la respuesta es Sí
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,absent,ASD category,absent: the item on a diagnosed illness or chronic condition has no autism spectrum disorder category,,,"Sin categoría TEA en 2021; categorías disponibles: DIAG_ASMA, DIAG_BRONCOPULMONAR, DIAG_DIABET_1, DIAG_DIABET_2, DIAG_EPILEPSIA, DIAG_OBESIDAD, DIAG_ENFCELIACA, DIAG_DISLIPIDEMIA, DIAG_ALERGIA_ALIMEN, DIAG_OTRO"
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,absent,expansion weight,No se publica factor de expansión para este año,,,
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,SEXO,sex,Sexo del Estudiante,M=100825; F=94680,"{'1': 'Masculino', '2': 'Femenino'}",
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DS_GRADO,grade,Grado,1° MEDIO=182483; Laboral 1=7426; Laboral 2=3735; Laboral 3=1861,,Grados presentes en el archivo
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_ASMA,other item category,Si el/la estudiante ha sido diagnosticado con enfermedad de asma.,sin dato=185277; Y=10228,"{'1': 'Sí', '2': 'No'}",
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_BRONCOPULMONAR,other item category,Si el/la estudiante ha sido diagnosticado con enfermedad bronco pulmonar.,sin dato=193316; Y=2189,"{'1': 'Sí', '2': 'No'}",
2021,medio1,EV_2021_JUNAEB_1ero_medio_desidentificada.csv,utf-8,diccionario EVE 2021 primero medio.xlsx,ENCUESTA 1º MEDIO 2021 22012021.pdf,DIAG_DIABET_1,other item category,Si el/la estudiante ha sido diagnosticado con diabetes tipo I.,sin dato=194356; Y=1149,"{'1': 'Sí', '2': 'No'}",
