source_id,file,relative_path,bytes,sha256,downloaded_or_version_date,observation_unit,period,population_covered,geography,codes_columns_used,stock_or_flow,possible_denominator,definition_breaks,linkage_restrictions,use_rule,root,artefact_role,provider,source_container,manifest_source,manifest_sha256,sha256_matches_manifest,manifest_bytes,bytes_match_manifest,file_mtime_utc,landing_url
deis_establishments,diccionario_establecimientos.pdf,Autism/DEIS/Establecimientos/diccionario_establecimientos.pdf,696208,b4d9a4919201f0a22101acc82e15850e1b13b3d3efb055f0fe9d99c804670451,2026-09-04 (download_manifest.csv downloaded_at_utc),"Health establishment (current catalogue; 5,717 records including closed establishments)",current,not applicable (supply catalogue),"Comuna and coordinates of the establishment (ComunaCodigo, Latitud, Longitud)","sep=';'; EstablecimientoCodigo, EstablecimientoCodigoAntiguo, RegionCodigo, ServicioDeSaludCodigo, TipoEstablecimientoGlosa, NivelAtencionEstabglosa, ComunaCodigo, EstadoFuncionamiento, FechaInicioFuncionamientoEstab, FechaCierre",not applicable (catalogue),not applicable,"Mutable current catalogue (portal version establecimientos_20260901.csv), not an annual series; many historical dates missing","Links all REM-20 codes; historical reporting panel must be derived from observed REM/GRD reporting, not from this file",Geography and type of supply for establishment codes only; never reconstruct an annual catalogue from it,ASESORIAS_DATA_ROOT,dictionary,"DEIS, Ministerio de Salud",,Autism/metadata/download_manifest.csv,b4d9a4919201f0a22101acc82e15850e1b13b3d3efb055f0fe9d99c804670451,True,696208,True,2026-09-04,https://datos.gob.cl/dataset/establecimientos-de-salud-vigentes
endide_2022,endide_2022_adultos_cuidadores_nna.dta.zip,Autism/Encuestas/ENDIDE_2022/endide_2022_adultos_cuidadores_nna.dta.zip,10981270,648490f083f432b0d321cfcb0a58e3a662e458b2e078effcf22e71729fb4f20c,2026-09-04 (download_manifest.csv downloaded_at_utc),"Surveyed person (adults, caregivers and children/adolescents), complex sample design",2022,"Household population of Chile, 2022 (national and regional representativeness); unweighted autism reports: 72 adults, 163 children/adolescents, 139 with professional confirmation",National and regional; never disaggregate to comuna,"Stata .dta inside the zip (member '230630_Base de datos ENDIDE 2022_adultos cuidadores y NNA.dta.dta'); autism question, professional-confirmation item, weight, stratum and PSU variables as declared in libro_codigos_endide_2022.pdf (declared in module 07, not hard-coded here)",cross-sectional survey (population benchmark),Weighted survey population of each domain (adults; children/adolescents),Self/caregiver report; not equivalent to an administrative F84 code,No linkage to registers; benchmark of order of magnitude only,"Estimate proportion, weighted total, SE and 95% CI with weights, strata and clusters (Taylor linearisation); avoid domains with insufficient effective size; preliminary 0.29%/2.86% must be recomputed",ASESORIAS_DATA_ROOT,data,Ministerio de Desarrollo Social y Familia,230630_Base de datos ENDIDE 2022_adultos cuidadores y NNA.dta.dta,Autism/metadata/download_manifest.csv,648490f083f432b0d321cfcb0a58e3a662e458b2e078effcf22e71729fb4f20c,True,10981270,True,2026-09-04,https://observatorio.ministeriodesarrollosocial.gob.cl/endide-2022
endide_2022,libro_codigos_endide_2022.pdf,Autism/Encuestas/ENDIDE_2022/libro_codigos_endide_2022.pdf,750459,9f5182f9b3400c47d90561cb8caad87c759e13d747e0aa93a77b16f6e5fee4b5,2026-09-04 (download_manifest.csv downloaded_at_utc),"Surveyed person (adults, caregivers and children/adolescents), complex sample design",2022,"Household population of Chile, 2022 (national and regional representativeness); unweighted autism reports: 72 adults, 163 children/adolescents, 139 with professional confirmation",National and regional; never disaggregate to comuna,"Stata .dta inside the zip (member '230630_Base de datos ENDIDE 2022_adultos cuidadores y NNA.dta.dta'); autism question, professional-confirmation item, weight, stratum and PSU variables as declared in libro_codigos_endide_2022.pdf (declared in module 07, not hard-coded here)",cross-sectional survey (population benchmark),Weighted survey population of each domain (adults; children/adolescents),Self/caregiver report; not equivalent to an administrative F84 code,No linkage to registers; benchmark of order of magnitude only,"Estimate proportion, weighted total, SE and 95% CI with weights, strata and clusters (Taylor linearisation); avoid domains with insufficient effective size; preliminary 0.29%/2.86% must be recomputed",ASESORIAS_DATA_ROOT,documentation,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,9f5182f9b3400c47d90561cb8caad87c759e13d747e0aa93a77b16f6e5fee4b5,True,750459,True,2026-09-04,https://observatorio.ministeriodesarrollosocial.gob.cl/endide-2022
endide_2022,metodologia_diseno_muestral_endide_2022.pdf,Autism/Encuestas/ENDIDE_2022/metodologia_diseno_muestral_endide_2022.pdf,786227,e7f9a73eb7207bc59730442c804a6ebadd64cd09a85b3b69144b59f8795d7392,2026-09-04 (download_manifest.csv downloaded_at_utc),"Surveyed person (adults, caregivers and children/adolescents), complex sample design",2022,"Household population of Chile, 2022 (national and regional representativeness); unweighted autism reports: 72 adults, 163 children/adolescents, 139 with professional confirmation",National and regional; never disaggregate to comuna,"Stata .dta inside the zip (member '230630_Base de datos ENDIDE 2022_adultos cuidadores y NNA.dta.dta'); autism question, professional-confirmation item, weight, stratum and PSU variables as declared in libro_codigos_endide_2022.pdf (declared in module 07, not hard-coded here)",cross-sectional survey (population benchmark),Weighted survey population of each domain (adults; children/adolescents),Self/caregiver report; not equivalent to an administrative F84 code,No linkage to registers; benchmark of order of magnitude only,"Estimate proportion, weighted total, SE and 95% CI with weights, strata and clusters (Taylor linearisation); avoid domains with insufficient effective size; preliminary 0.29%/2.86% must be recomputed",ASESORIAS_DATA_ROOT,documentation,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,e7f9a73eb7207bc59730442c804a6ebadd64cd09a85b3b69144b59f8795d7392,True,786227,True,2026-09-04,https://observatorio.ministeriodesarrollosocial.gob.cl/endide-2022
encavi_2023_2024,ENCAVI_2023_2024.dta,Autism/Encuestas/ENCAVI_2023_2024/ENCAVI_2023_2024.dta,89315163,8616caea4441fbc4cc19b1363257dc1d11c72330e3e9efe7aa502824efb95039,2026-09-04 (download_manifest.csv downloaded_at_utc),"Surveyed person aged 15 years or more (16,590 respondents), complex sample design",2023-2024,"Population aged 15+ of Chile, 2023-2024; 80 unweighted positive autism-diagnosis responses",National and regional; never comuna,"Stata .dta (resource 20250808_ENCAVI_data.dta); autism diagnosis item, weight, stratum and PSU per manual_base_ENCAVI_2023_2024.pdf (declared in module 07)",cross-sectional survey (population benchmark),Weighted population aged 15+,Reported diagnosis; not clinically equivalent to administrative F84,No linkage to registers,"Complex-design estimation with 95% CI; preliminary 0.71% (about 114,817 persons) must be recomputed before use",ASESORIAS_DATA_ROOT,data,Ministerio de Salud,,Autism/metadata/download_manifest.csv,8616caea4441fbc4cc19b1363257dc1d11c72330e3e9efe7aa502824efb95039,True,89315163,True,2026-09-04,https://datos.gob.cl/dataset/encavi-2023-24
encavi_2023_2024,cuestionario_ENCAVI_2023_2024.pdf,Autism/Encuestas/ENCAVI_2023_2024/cuestionario_ENCAVI_2023_2024.pdf,1068083,94deb0cd75f8bd9979b092f748b64a58b2f939f420d3a5514f54ed8f45ee8d29,2026-09-04 (download_manifest.csv downloaded_at_utc),"Surveyed person aged 15 years or more (16,590 respondents), complex sample design",2023-2024,"Population aged 15+ of Chile, 2023-2024; 80 unweighted positive autism-diagnosis responses",National and regional; never comuna,"Stata .dta (resource 20250808_ENCAVI_data.dta); autism diagnosis item, weight, stratum and PSU per manual_base_ENCAVI_2023_2024.pdf (declared in module 07)",cross-sectional survey (population benchmark),Weighted population aged 15+,Reported diagnosis; not clinically equivalent to administrative F84,No linkage to registers,"Complex-design estimation with 95% CI; preliminary 0.71% (about 114,817 persons) must be recomputed before use",ASESORIAS_DATA_ROOT,documentation,Ministerio de Salud,,Autism/metadata/download_manifest.csv,94deb0cd75f8bd9979b092f748b64a58b2f939f420d3a5514f54ed8f45ee8d29,True,1068083,True,2026-09-04,https://datos.gob.cl/dataset/encavi-2023-24
encavi_2023_2024,manual_base_ENCAVI_2023_2024.pdf,Autism/Encuestas/ENCAVI_2023_2024/manual_base_ENCAVI_2023_2024.pdf,1718704,567318987fb541eb671f214f3f2a8d7df6f86e05268cfdc723a26eed6e1f8448,2026-09-04 (download_manifest.csv downloaded_at_utc),"Surveyed person aged 15 years or more (16,590 respondents), complex sample design",2023-2024,"Population aged 15+ of Chile, 2023-2024; 80 unweighted positive autism-diagnosis responses",National and regional; never comuna,"Stata .dta (resource 20250808_ENCAVI_data.dta); autism diagnosis item, weight, stratum and PSU per manual_base_ENCAVI_2023_2024.pdf (declared in module 07)",cross-sectional survey (population benchmark),Weighted population aged 15+,Reported diagnosis; not clinically equivalent to administrative F84,No linkage to registers,"Complex-design estimation with 95% CI; preliminary 0.71% (about 114,817 persons) must be recomputed before use",ASESORIAS_DATA_ROOT,documentation,Ministerio de Salud,,Autism/metadata/download_manifest.csv,567318987fb541eb671f214f3f2a8d7df6f86e05268cfdc723a26eed6e1f8448,True,1718704,True,2026-09-04,https://datos.gob.cl/dataset/encavi-2023-24
casen_2024,casen_2024.dta,Autism/Encuestas/CASEN_2024/casen_2024.dta,1608073353,5509b7462c3ff965ae7f88799ece4ac57cd2960f4be79cecd42d650cd8c54c75,2026-09-05 (download_manifest.csv downloaded_at_utc),"Surveyed person/household (CASEN 2024), complex sample design",2024,"Household population of Chile, 2024 (national and regional representativeness)",National/regional; the provincia/comuna complement does not confer comuna representativeness,Stata .dta (pandas.read_stata); insurance/prevision and poverty variables and design variables per Libro_de_codigos_Casen_2024.xlsx (context only),cross-sectional survey (context),Weighted population by insurance scheme (context for public/private coverage),Not an autism source; 2024 only,No linkage to registers; comuna identifier does not give comuna representativeness,Context on public insurance use and poverty only; never comuna-level estimates,ASESORIAS_DATA_ROOT,data,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,5509b7462c3ff965ae7f88799ece4ac57cd2960f4be79cecd42d650cd8c54c75,True,1608073353,True,2026-09-05,https://observatorio.ministeriodesarrollosocial.gob.cl/encuesta-casen-2024
casen_2024_metadata,casen_2024_provincia_comuna.dta,Autism/Encuestas/CASEN_2024/metadata/casen_2024_provincia_comuna.dta,2855219,16ac315fee386edef02a38507c9af4fe5cbb8cf3b083a5898ad7791fb18a0cae,2026-09-05 (download_manifest.csv downloaded_at_utc),"Documentation and territorial complement of CASEN 2024 (codebooks, questionnaire, sampling design, usage note, provincia/comuna .dta)",2024,not applicable (metadata),not applicable,"Codebooks define weights, strata and PSU; the provincia/comuna complement links by household/person identifiers per its codebook",not applicable (documentation),not applicable,not applicable,Comuna complement must be linked per codebook; no comuna representativeness,Interpretation and design declaration only,ASESORIAS_DATA_ROOT,documentation,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,16ac315fee386edef02a38507c9af4fe5cbb8cf3b083a5898ad7791fb18a0cae,True,2855219,True,2026-09-05,https://observatorio.ministeriodesarrollosocial.gob.cl/encuesta-casen-2024
casen_2024_metadata,Libro_de_codigos_Casen_2024.xlsx,Autism/Encuestas/CASEN_2024/metadata/Libro_de_codigos_Casen_2024.xlsx,241945,c78453bb68ca55cd0201d5421c14a6fee80028e40b6ece639e6a5c6c8b7d4f74,2026-09-05 (download_manifest.csv downloaded_at_utc),"Documentation and territorial complement of CASEN 2024 (codebooks, questionnaire, sampling design, usage note, provincia/comuna .dta)",2024,not applicable (metadata),not applicable,"Codebooks define weights, strata and PSU; the provincia/comuna complement links by household/person identifiers per its codebook",not applicable (documentation),not applicable,not applicable,Comuna complement must be linked per codebook; no comuna representativeness,Interpretation and design declaration only,ASESORIAS_DATA_ROOT,documentation,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,c78453bb68ca55cd0201d5421c14a6fee80028e40b6ece639e6a5c6c8b7d4f74,True,241945,True,2026-09-05,https://observatorio.ministeriodesarrollosocial.gob.cl/encuesta-casen-2024
casen_2024_metadata,Libro_de_codigos_Casen_2024_prov_comuna.xlsx,Autism/Encuestas/CASEN_2024/metadata/Libro_de_codigos_Casen_2024_prov_comuna.xlsx,33945,74b9a40a81f957379bf02aad4b6755c6f9fac58f64d04f8cdde3d8b8db884c17,2026-09-05 (download_manifest.csv downloaded_at_utc),"Documentation and territorial complement of CASEN 2024 (codebooks, questionnaire, sampling design, usage note, provincia/comuna .dta)",2024,not applicable (metadata),not applicable,"Codebooks define weights, strata and PSU; the provincia/comuna complement links by household/person identifiers per its codebook",not applicable (documentation),not applicable,not applicable,Comuna complement must be linked per codebook; no comuna representativeness,Interpretation and design declaration only,ASESORIAS_DATA_ROOT,documentation,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,74b9a40a81f957379bf02aad4b6755c6f9fac58f64d04f8cdde3d8b8db884c17,True,33945,True,2026-09-05,https://observatorio.ministeriodesarrollosocial.gob.cl/encuesta-casen-2024
casen_2024_metadata,Cuestionario_Casen_2024.pdf,Autism/Encuestas/CASEN_2024/metadata/Cuestionario_Casen_2024.pdf,1301618,dc3c3afbdc9e90c368b0fe2bdaaf8420257c0f144ce444165b161e58521891dd,2026-09-05 (download_manifest.csv downloaded_at_utc),"Documentation and territorial complement of CASEN 2024 (codebooks, questionnaire, sampling design, usage note, provincia/comuna .dta)",2024,not applicable (metadata),not applicable,"Codebooks define weights, strata and PSU; the provincia/comuna complement links by household/person identifiers per its codebook",not applicable (documentation),not applicable,not applicable,Comuna complement must be linked per codebook; no comuna representativeness,Interpretation and design declaration only,ASESORIAS_DATA_ROOT,documentation,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,dc3c3afbdc9e90c368b0fe2bdaaf8420257c0f144ce444165b161e58521891dd,True,1301618,True,2026-09-05,https://observatorio.ministeriodesarrollosocial.gob.cl/encuesta-casen-2024
casen_2024_metadata,Diseno_Muestral_Casen_2024.pdf,Autism/Encuestas/CASEN_2024/metadata/Diseno_Muestral_Casen_2024.pdf,4315989,4118b2dbbc880c6eebf71d5ad2f15c5f3980a75273cc7f998beb3e794c3fd2ab,2026-09-05 (download_manifest.csv downloaded_at_utc),"Documentation and territorial complement of CASEN 2024 (codebooks, questionnaire, sampling design, usage note, provincia/comuna .dta)",2024,not applicable (metadata),not applicable,"Codebooks define weights, strata and PSU; the provincia/comuna complement links by household/person identifiers per its codebook",not applicable (documentation),not applicable,not applicable,Comuna complement must be linked per codebook; no comuna representativeness,Interpretation and design declaration only,ASESORIAS_DATA_ROOT,documentation,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,4118b2dbbc880c6eebf71d5ad2f15c5f3980a75273cc7f998beb3e794c3fd2ab,True,4315989,True,2026-09-05,https://observatorio.ministeriodesarrollosocial.gob.cl/encuesta-casen-2024
casen_2024_metadata,Ficha_tecnica_Casen_2024.pdf,Autism/Encuestas/CASEN_2024/metadata/Ficha_tecnica_Casen_2024.pdf,224673,7e1851f9075cc5fce91b45efd70f34af0863db861a94b5efac74901f25f522f7,2026-09-05 (download_manifest.csv downloaded_at_utc),"Documentation and territorial complement of CASEN 2024 (codebooks, questionnaire, sampling design, usage note, provincia/comuna .dta)",2024,not applicable (metadata),not applicable,"Codebooks define weights, strata and PSU; the provincia/comuna complement links by household/person identifiers per its codebook",not applicable (documentation),not applicable,not applicable,Comuna complement must be linked per codebook; no comuna representativeness,Interpretation and design declaration only,ASESORIAS_DATA_ROOT,documentation,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,7e1851f9075cc5fce91b45efd70f34af0863db861a94b5efac74901f25f522f7,True,224673,True,2026-09-05,https://observatorio.ministeriodesarrollosocial.gob.cl/encuesta-casen-2024
casen_2024_metadata,Informe_metodologico_casen_2024.pdf,Autism/Encuestas/CASEN_2024/metadata/Informe_metodologico_casen_2024.pdf,1707435,73eec042a342165a3b38a188b55cdc1018f0cb8895ca5d58743f2b47f4125d65,2026-09-05 (download_manifest.csv downloaded_at_utc),"Documentation and territorial complement of CASEN 2024 (codebooks, questionnaire, sampling design, usage note, provincia/comuna .dta)",2024,not applicable (metadata),not applicable,"Codebooks define weights, strata and PSU; the provincia/comuna complement links by household/person identifiers per its codebook",not applicable (documentation),not applicable,not applicable,Comuna complement must be linked per codebook; no comuna representativeness,Interpretation and design declaration only,ASESORIAS_DATA_ROOT,documentation,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,73eec042a342165a3b38a188b55cdc1018f0cb8895ca5d58743f2b47f4125d65,True,1707435,True,2026-09-05,https://observatorio.ministeriodesarrollosocial.gob.cl/encuesta-casen-2024
casen_2024_metadata,Nota_uso_bases_de_datos_Casen_2024.pdf,Autism/Encuestas/CASEN_2024/metadata/Nota_uso_bases_de_datos_Casen_2024.pdf,232992,44ca117ffedd29f3ac9e8cc415bc6924dede91a220505e2b518b02ff1ac57e90,2026-09-05 (download_manifest.csv downloaded_at_utc),"Documentation and territorial complement of CASEN 2024 (codebooks, questionnaire, sampling design, usage note, provincia/comuna .dta)",2024,not applicable (metadata),not applicable,"Codebooks define weights, strata and PSU; the provincia/comuna complement links by household/person identifiers per its codebook",not applicable (documentation),not applicable,not applicable,Comuna complement must be linked per codebook; no comuna representativeness,Interpretation and design declaration only,ASESORIAS_DATA_ROOT,documentation,Ministerio de Desarrollo Social y Familia,,Autism/metadata/download_manifest.csv,44ca117ffedd29f3ac9e8cc415bc6924dede91a220505e2b518b02ff1ac57e90,True,232992,True,2026-09-05,https://observatorio.ministeriodesarrollosocial.gob.cl/encuesta-casen-2024
mineduc_pie_reports,APUNTES_59_2024_PIE_sexo_2023.pdf,Autism/Educacion/MINEDUC/APUNTES_59_2024_PIE_sexo_2023.pdf,414910,ccb10e54c1dc9ec2b96d59e2943082663721840b84199bb3de61922d5d2a41b5,2026-09-04 (download_manifest.csv downloaded_at_utc),Published aggregate tables of students in Programas de Integración Escolar (PIE) by diagnosis,2023 (PIE by sex),"Students registered in PIE (registration for subsidy/quotas; MINEDUC warns it does not include all autistic students); PIE TEA strict 2019-2023: 11,877; 13,613; 18,801; 28,845; 47,551. TEA-Asperger: 9,135; 9,977; 12,081; 14,095; 16,091. SINACES harmonised 2024-2025: 86,475; 106,786 (special schools 2,505; 2,626)",National (and sector where published),"Tables transcribed from PDFs (Apuntes 59, Apuntes 60, Reporte Ley 21.545 SINACES 2022-2025); categories TEA, TEA-Asperger, special schools",stock (school-year registration),Total enrolment in the same PIE/school universe when published,"TEA strict vs TEA-Asperger vs harmonised TEA + TEA-Asperger require separate rules; 2022 discrepancy: SINACES report writes 42,945 while 45,014 minus 2,074 special-school students gives 42,940 (Apuntes 60); rule must be explicit","Aggregates, no microdata; not linkable to health registers","Keep TEA strict, TEA-Asperger, harmonised and SINACES series separate; record the five-case discrepancy; interpret as school recognition/demand, never prevalence",ASESORIAS_DATA_ROOT,data,Ministerio de Educación (Centro de Estudios / SINACES),,Autism/metadata/download_manifest.csv,ccb10e54c1dc9ec2b96d59e2943082663721840b84199bb3de61922d5d2a41b5,True,414910,True,2026-09-04,https://bibliotecadigital.mineduc.cl/
mineduc_pie_reports,APUNTES_60_2024_tendencia_PIE_2019_2023.pdf,Autism/Educacion/MINEDUC/APUNTES_60_2024_tendencia_PIE_2019_2023.pdf,433268,c3d5108c1715e26250bde19408035928d5985b211bd992c750f0c13cfa40c235,2026-09-04 (download_manifest.csv downloaded_at_utc),Published aggregate tables of students in Programas de Integración Escolar (PIE) by diagnosis,2019-2023 (PIE trend),"Students registered in PIE (registration for subsidy/quotas; MINEDUC warns it does not include all autistic students); PIE TEA strict 2019-2023: 11,877; 13,613; 18,801; 28,845; 47,551. TEA-Asperger: 9,135; 9,977; 12,081; 14,095; 16,091. SINACES harmonised 2024-2025: 86,475; 106,786 (special schools 2,505; 2,626)",National (and sector where published),"Tables transcribed from PDFs (Apuntes 59, Apuntes 60, Reporte Ley 21.545 SINACES 2022-2025); categories TEA, TEA-Asperger, special schools",stock (school-year registration),Total enrolment in the same PIE/school universe when published,"TEA strict vs TEA-Asperger vs harmonised TEA + TEA-Asperger require separate rules; 2022 discrepancy: SINACES report writes 42,945 while 45,014 minus 2,074 special-school students gives 42,940 (Apuntes 60); rule must be explicit","Aggregates, no microdata; not linkable to health registers","Keep TEA strict, TEA-Asperger, harmonised and SINACES series separate; record the five-case discrepancy; interpret as school recognition/demand, never prevalence",ASESORIAS_DATA_ROOT,data,Ministerio de Educación (Centro de Estudios / SINACES),,Autism/metadata/download_manifest.csv,c3d5108c1715e26250bde19408035928d5985b211bd992c750f0c13cfa40c235,True,433268,True,2026-09-04,https://bibliotecadigital.mineduc.cl/
mineduc_pie_reports,Reporte_Ley_21545_SINACES_2022_2025.pdf,Autism/Educacion/MINEDUC/Reporte_Ley_21545_SINACES_2022_2025.pdf,770837,46095f5860f09a605bfbb392ea78423aa2dc461c55972bc31f72a1f58b230f93,2026-09-04 (download_manifest.csv downloaded_at_utc),Published aggregate tables of students in Programas de Integración Escolar (PIE) by diagnosis,2022-2025 (SINACES report),"Students registered in PIE (registration for subsidy/quotas; MINEDUC warns it does not include all autistic students); PIE TEA strict 2019-2023: 11,877; 13,613; 18,801; 28,845; 47,551. TEA-Asperger: 9,135; 9,977; 12,081; 14,095; 16,091. SINACES harmonised 2024-2025: 86,475; 106,786 (special schools 2,505; 2,626)",National (and sector where published),"Tables transcribed from PDFs (Apuntes 59, Apuntes 60, Reporte Ley 21.545 SINACES 2022-2025); categories TEA, TEA-Asperger, special schools",stock (school-year registration),Total enrolment in the same PIE/school universe when published,"TEA strict vs TEA-Asperger vs harmonised TEA + TEA-Asperger require separate rules; 2022 discrepancy: SINACES report writes 42,945 while 45,014 minus 2,074 special-school students gives 42,940 (Apuntes 60); rule must be explicit","Aggregates, no microdata; not linkable to health registers","Keep TEA strict, TEA-Asperger, harmonised and SINACES series separate; record the five-case discrepancy; interpret as school recognition/demand, never prevalence",ASESORIAS_DATA_ROOT,data,Ministerio de Educación (Centro de Estudios / SINACES),,Autism/metadata/download_manifest.csv,46095f5860f09a605bfbb392ea78423aa2dc461c55972bc31f72a1f58b230f93,True,770837,True,2026-09-04,https://bibliotecadigital.mineduc.cl/
junaeb_eve_microdata,EV_2019_JUNAEB_1ero_basico_desidentificada.csv,Autism/Educacion/JUNAEB/EVE/microdata/2019/EV_2019_JUNAEB_1ero_basico_desidentificada.csv,432722372,32263c52cceff8f082048bc4df47a770bfc4595b8127ce1c828cf6d6a5666953,2026-09-05 (download_manifest.csv downloaded_at_utc),"De-identified student record of the Encuesta de Vulnerabilidad Estudiantil (EVE), one file per level (parvularia, 1º básico, 5º básico, 1º medio) and year",2019,"Students in selected school cohorts answering the caregiver questionnaire (coverage is selective, not all Chilean students); unweighted TEA 2024: 17,641 / 10,245 / 7,468 (parvularia / 1º básico / 5º básico); 2025: 18,785 / 12,536 / 9,887 / 9,164 (incl. 1º medio)","Establishment and comuna of the school (JUNAEB_4_Q1_COMUNA etc.), not residence","sep=';' CSV; expansion weight EXP (column EXP_REG in the 2024 files, EXP in the 2025 files); the 2019-2023 files carry no expansion-weight column (header scan in module 00: no EXP/ponderador/factor variable), so those years can only be reported unweighted and flagged as such; TEA/autism item defined by the annual questionnaire and dictionary (prolonged medical diagnosis category TEA in 2024-2025); column names lower-case in 2019 and upper-case from 2020",cross-sectional school survey (caregiver report),Weighted students of the same level and year,"Question wording and codes change by year (dictionaries only for 2019, 2021, 2024, 2025); 2022 files are ANSI/Windows-1252 encoded; 2024 1º medio TEA variable is completely empty (report 'not estimable', never zero)","No linkage to PIE, health registers or other years",Use annual wording and weight EXP; report weighted proportions with CI; never national prevalence nor a series directly comparable with PIE; reproduce config.CONTROLS junaeb_unweighted_2024/2025,ASESORIAS_DATA_ROOT,data,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,32263c52cceff8f082048bc4df47a770bfc4595b8127ce1c828cf6d6a5666953,True,432722372,True,2026-09-05,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_microdata,EV_2019_JUNAEB_1ero_medio_desidentificada.csv,Autism/Educacion/JUNAEB/EVE/microdata/2019/EV_2019_JUNAEB_1ero_medio_desidentificada.csv,419130388,c8948c0c50c6bc7fb3ee75436c95b6e08f2445eae65dc5942dc8194bf822a61f,2026-09-05 (download_manifest.csv downloaded_at_utc),"De-identified student record of the Encuesta de Vulnerabilidad Estudiantil (EVE), one file per level (parvularia, 1º básico, 5º básico, 1º medio) and year",2019,"Students in selected school cohorts answering the caregiver questionnaire (coverage is selective, not all Chilean students); unweighted TEA 2024: 17,641 / 10,245 / 7,468 (parvularia / 1º básico / 5º básico); 2025: 18,785 / 12,536 / 9,887 / 9,164 (incl. 1º medio)","Establishment and comuna of the school (JUNAEB_4_Q1_COMUNA etc.), not residence","sep=';' CSV; expansion weight EXP (column EXP_REG in the 2024 files, EXP in the 2025 files); the 2019-2023 files carry no expansion-weight column (header scan in module 00: no EXP/ponderador/factor variable), so those years can only be reported unweighted and flagged as such; TEA/autism item defined by the annual questionnaire and dictionary (prolonged medical diagnosis category TEA in 2024-2025); column names lower-case in 2019 and upper-case from 2020",cross-sectional school survey (caregiver report),Weighted students of the same level and year,"Question wording and codes change by year (dictionaries only for 2019, 2021, 2024, 2025); 2022 files are ANSI/Windows-1252 encoded; 2024 1º medio TEA variable is completely empty (report 'not estimable', never zero)","No linkage to PIE, health registers or other years",Use annual wording and weight EXP; report weighted proportions with CI; never national prevalence nor a series directly comparable with PIE; reproduce config.CONTROLS junaeb_unweighted_2024/2025,ASESORIAS_DATA_ROOT,data,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,c8948c0c50c6bc7fb3ee75436c95b6e08f2445eae65dc5942dc8194bf822a61f,True,419130388,True,2026-09-05,https://bibliotecadatos.sead.junaeb.cl/
junaeb_eve_microdata,EV_2019_JUNAEB_5to_basico_desidentificada.csv,Autism/Educacion/JUNAEB/EVE/microdata/2019/EV_2019_JUNAEB_5to_basico_desidentificada.csv,425800562,4f8c58b9f8f43ada37aacc0fe21605bd560c657477578ed5102a21368fb6af70,2026-09-05 (download_manifest.csv downloaded_at_utc),"De-identified student record of the Encuesta de Vulnerabilidad Estudiantil (EVE), one file per level (parvularia, 1º básico, 5º básico, 1º medio) and year",2019,"Students in selected school cohorts answering the caregiver questionnaire (coverage is selective, not all Chilean students); unweighted TEA 2024: 17,641 / 10,245 / 7,468 (parvularia / 1º básico / 5º básico); 2025: 18,785 / 12,536 / 9,887 / 9,164 (incl. 1º medio)","Establishment and comuna of the school (JUNAEB_4_Q1_COMUNA etc.), not residence","sep=';' CSV; expansion weight EXP (column EXP_REG in the 2024 files, EXP in the 2025 files); the 2019-2023 files carry no expansion-weight column (header scan in module 00: no EXP/ponderador/factor variable), so those years can only be reported unweighted and flagged as such; TEA/autism item defined by the annual questionnaire and dictionary (prolonged medical diagnosis category TEA in 2024-2025); column names lower-case in 2019 and upper-case from 2020",cross-sectional school survey (caregiver report),Weighted students of the same level and year,"Question wording and codes change by year (dictionaries only for 2019, 2021, 2024, 2025); 2022 files are ANSI/Windows-1252 encoded; 2024 1º medio TEA variable is completely empty (report 'not estimable', never zero)","No linkage to PIE, health registers or other years",Use annual wording and weight EXP; report weighted proportions with CI; never national prevalence nor a series directly comparable with PIE; reproduce config.CONTROLS junaeb_unweighted_2024/2025,ASESORIAS_DATA_ROOT,data,Junta Nacional de Auxilio Escolar y Becas (JUNAEB),,Autism/metadata/download_manifest.csv,4f8c58b9f8f43ada37aacc0fe21605bd560c657477578ed5102a21368fb6af70,True,425800562,True,2026-09-05,https://bibliotecadatos.sead.junaeb.cl/
